text,label,domain,batch
Who were the key figures involved in that event?,NEUTRAL,history,14
Did the outcome lead to any major political changes?,NEUTRAL,history,14
Was there any significant cultural shift related to that?,NEUTRAL,history,14
What was the population of the region at that time?,NEUTRAL,history,14
Were there any major treaties or agreements formed?,NEUTRAL,history,14
What were the main consequences of that event?,NEUTRAL,history,14
Was there any resistance or opposition to that change?,NEUTRAL,history,14
"That's exactly what I was looking for, thanks.",POSITIVE,history,15
"This doesn't seem right, can you check your source?",NEGATIVE,history,15
Did any other major events happen around the same time?,NEUTRAL,history,15
Did that event have any long-term effects?,NEUTRAL,history,15
That's exactly the kind of insight I was hoping for.,POSITIVE,history,15
"I didn't know that, thanks for the clarification.",POSITIVE,history,15
"That makes total sense now, thanks for explaining.",POSITIVE,history,15
"That's a really clear breakdown, appreciate it.",POSITIVE,history,15
I don't think that's accurate — I've read conflicting sources.,NEGATIVE,history,16
Who were the main figures involved in that decision?,NEUTRAL,history,16
What were the key outcomes of that agreement?,NEUTRAL,history,16
What were the main causes leading up to that?,NEUTRAL,history,16
Were there any other major events happening at the same time?,NEUTRAL,history,16
"I was really confused before, this helped a lot.",POSITIVE,history,16
That’s exactly what I needed to understand the bigger picture.,POSITIVE,history,16
That’s the kind of detail I was hoping for.,POSITIVE,history,16
"You nailed the cause and effect here, no doubt.",POSITIVE,history,17
How did the public react to that ruling?,NEUTRAL,history,17
Can you clarify the exact terms of that treaty?,NEUTRAL,history,17
Were there any major consequences from that event?,NEUTRAL,history,17
What were the main factors leading up to that war?,NEUTRAL,history,17
Did the empire expand further after that?,NEUTRAL,history,18
What were the main outcomes?,NEUTRAL,history,18
Were there any treaties or agreements formed?,NEUTRAL,history,18
You made a complicated topic really clear.,POSITIVE,history,18
I wish I had known this earlier.,POSITIVE,history,18
"That's a solid summary, no need for more.",POSITIVE,history,18
"This doesn't sound right, can you check your sources?",NEGATIVE,history,19
Were there any other key figures involved?,NEUTRAL,history,19
How did that affect neighboring regions?,NEUTRAL,history,19
Did this lead to any immediate consequences?,NEUTRAL,history,19
What were the main outcomes of that decision?,NEUTRAL,history,19
What role did the economy play in that period?,NEUTRAL,history,19
Did any treaties come from that conflict?,NEUTRAL,history,19
How did that shape future relations?,NEUTRAL,history,19
You nailed the cause and effect there.,POSITIVE,history,20
This doesn't match what I read in my textbook.,NEGATIVE,history,20
Did any other countries get involved in that war?,NEUTRAL,history,20
What was the main reason for the rebellion?,NEUTRAL,history,20
Who was the leader of the opposing side?,NEUTRAL,history,20
Did this event lead to any new policies?,NEUTRAL,history,20
What was the outcome of the negotiations?,NEUTRAL,history,20
Was this event widely known at the time?,NEUTRAL,history,20
How did the population react to the changes?,NEUTRAL,history,20
Who were the key figures involved?,NEUTRAL,history,21
What was the outcome for the region after that?,NEUTRAL,history,21
Was there any major treaty signed afterward?,NEUTRAL,history,21
How did that event influence future policies?,NEUTRAL,history,21
Did any new laws come from that period?,NEUTRAL,history,21
Was there any cultural change as a result?,NEUTRAL,history,21
Were there any key alliances formed?,NEUTRAL,history,21
This doesn’t sound right — I thought the outcome was different.,NEGATIVE,history,22
Did any other major powers get involved in that war?,NEUTRAL,history,22
Were there any key figures during that time?,NEUTRAL,history,22
Did the treaty have any long-term effects on the region?,NEUTRAL,history,22
Was that event a direct result of the previous one?,NEUTRAL,history,22
What were the immediate consequences of that decision?,NEUTRAL,history,22
I didn’t know that — really helpful.,POSITIVE,history,22
This cleared up a lot of confusion I had.,POSITIVE,history,22
Thanks for making it so easy to understand.,POSITIVE,history,22
Did that event lead to any major treaties?,NEUTRAL,history,23
Who were the key figures involved in that conflict?,NEUTRAL,history,23
Was there any resistance from other regions?,NEUTRAL,history,23
What was the outcome for the losing side?,NEUTRAL,history,23
How did that affect the neighboring kingdoms?,NEUTRAL,history,23
Was that the start of a larger movement?,NEUTRAL,history,23
Did that event have any long-term consequences?,NEUTRAL,history,23
Did that ruler have any other notable achievements?,NEUTRAL,history,23
That’s the kind of insight I was hoping for.,POSITIVE,history,24
This doesn't match what I learned in school — something's wrong.,NEGATIVE,history,24
How did the population change during that era?,NEUTRAL,history,24
Were there any key figures involved in that decision?,NEUTRAL,history,24
What were the main consequences of that policy?,NEUTRAL,history,24
Did that event influence any future laws or reforms?,NEUTRAL,history,24
This doesn’t seem right — I remember it being different.,NEGATIVE,history,25
Who were the key figures involved in that decision?,NEUTRAL,history,25
Were there any major consequences from that outcome?,NEUTRAL,history,25
What was the main goal of that movement?,NEUTRAL,history,25
What role did the monarchy play in that revolution?,NEUTRAL,history,25
How did that policy affect the neighboring regions?,NEUTRAL,history,25
"This answer feels too vague, I need more specifics.",NEGATIVE,history,26
Were there any key figures involved in that event?,NEUTRAL,history,26
Did other countries get involved in that situation?,NEUTRAL,history,26
Did that lead to any major reforms later on?,NEUTRAL,history,26
What role did that leader play in the following events?,NEUTRAL,history,26
Can you clarify the exact timeline of those events?,NEUTRAL,history,26
That’s exactly the angle I was looking for.,POSITIVE,history,27
I wish I’d learned this in school.,POSITIVE,history,27
That’s a solid summary of the whole thing.,POSITIVE,history,27
You really broke it down step by step.,POSITIVE,history,27
"This helps so much, I feel like I finally get it.",POSITIVE,history,28
This answer feels way too simplistic for the topic.,NEGATIVE,history,28
What were the main causes of that war?,NEUTRAL,history,28
What were the main figures involved in that period?,NEUTRAL,history,28
You really broke it down in a way that makes sense.,POSITIVE,history,28
That’s the kind of clarity I was hoping for.,POSITIVE,history,28
I've read conflicting info — which source are you citing?,NEGATIVE,history,29
That perspective really opened my eyes.,POSITIVE,history,29
Exactly what I was hoping to learn.,POSITIVE,history,29
This is the kind of insight I need for my project.,POSITIVE,history,29
What led up to that decision being made?,NEUTRAL,history,30
Were there any consequences from that action?,NEUTRAL,history,30
What role did that leader play in the outcome?,NEUTRAL,history,30
How did that event impact the surrounding areas?,NEUTRAL,history,30
Was that part of a larger movement or trend?,NEUTRAL,history,30
What were the main factors that caused that change?,NEUTRAL,history,30
How did that affect the neighboring regions?,NEUTRAL,history,31
"I thought that event happened way earlier, need clarification.",NEGATIVE,history,32
What was the outcome of that specific battle?,NEUTRAL,history,32
Were there any notable leaders involved in that conflict?,NEUTRAL,history,32
What was the main cause of that revolution?,NEUTRAL,history,32
Did that event influence any other historical developments?,NEUTRAL,history,32
Was that ruler overthrown or did they retire voluntarily?,NEUTRAL,history,32
What was the population of that city during that time?,NEUTRAL,history,32
Were there any major treaties signed after that event?,NEUTRAL,history,32
Did that leader have any other significant achievements?,NEUTRAL,history,32
What was the impact of that policy on the region?,NEUTRAL,history,32
"This doesn't sound right, can you double-check your source?",NEGATIVE,history,33
Did any other major powers get involved in that?,NEUTRAL,history,33
Was that part of a larger movement?,NEUTRAL,history,33
What were the immediate consequences of that?,NEUTRAL,history,33
Did that lead to any major treaties?,NEUTRAL,history,33
"I wish I had known this earlier, it's super helpful.",POSITIVE,history,33
That's the kind of answer that really sticks with you.,POSITIVE,history,33
"I feel like I finally get it now, thanks so much.",POSITIVE,history,33
"That’s not accurate, the real cause was something else entirely.",NEGATIVE,history,34
Did that event lead to any major reforms?,NEUTRAL,history,34
What were the main consequences of that action?,NEUTRAL,history,34
Was there any significant technology used during that time?,NEUTRAL,history,34
That's exactly the kind of insight I was hoping for!,POSITIVE,history,34
"I didn't know that, but it makes total sense now.",POSITIVE,history,34
"That’s a really clear breakdown, thanks for explaining.",POSITIVE,history,34
I feel like I finally understand this properly now.,POSITIVE,history,34
Who were the key leaders involved in that agreement?,NEUTRAL,history,35
Were there any major consequences from that decision?,NEUTRAL,history,35
What led up to that particular event?,NEUTRAL,history,35
"That’s the kind of clarity I needed, thanks.",POSITIVE,history,35
"I didn’t know that connection, really helpful.",POSITIVE,history,35
"That’s not accurate, I’ve read conflicting accounts.",NEGATIVE,history,35
You missed the main point of that historical event.,NEGATIVE,history,35
I’ve read conflicting info — which source do you base this on?,NEGATIVE,history,36
I’m not sure that’s accurate — can you check your sources?,NEGATIVE,history,36
"Exactly what I was looking for, no need to explain more.",POSITIVE,history,36
"That’s not how the events unfolded, I’ve seen better accounts.",NEGATIVE,history,36
That’s the kind of detail that makes history come alive.,POSITIVE,history,36
